gene_id_base	pct_samples_tpm_gt_0.1	mean_tpm_gene	gene_name	gene_type	chrom	gene_start	gene_end	strand	gene_length_abs	n_isoforms_gencode	n_protein_coding_isoforms	n_nmd_isoforms	n_distinct_tss	n_distinct_transcript_ends	sum_mean_tpm_transcripts	n_isoforms_in_tpm_file	n_isoforms_mean_tpm_gt_0.1	max_isoform_mean_tpm	n_isoforms_ge_10pct_of_max_isoform_mean	gene_length_model_exons_union	n_distinct_exons	n_exon_blocks_merged	cds_length_union_protein_coding	n_distinct_cds_exons	n_cds_exon_blocks_merged	cds_fraction_of_exonic_length	utr5_length_union_all_pc	utr3_length_union_all_pc	n_distinct_cds_start_positions	n_distinct_cds_end_positions	n_distinct_5prime_utr_only_terminal_exons	n_distinct_3prime_utr_only_terminal_exons	canonical_transcript_id	gene_length_canonical_exons_union	cds_length_canonical_union	utr5_length_canonical	utr3_length_canonical	n_exons_canonical	n_cds_exons_canonical	sum_tx_tpm_over_gene_tpm	frac_isoforms_mean_tpm_gt_0.1
ENSG00000303158	1.1695906432748537	0.031166888888888886	ENSG00000303158	lncRNA	chr10	108971371	109018994	+	47624	10	0	0	8	7	0.0554093567251462	10	0	0.016900584795321635	7	1432	19	7	0	0	0	0.0	0	0	0	0	0	0	ENST00000792256	656	0			4	0	1.7778276465990113	0.0
ENSG00000252574	0.0	0.0	RNU5B-6P	snRNA	chr10	109184934	109185001	-	68	1	0	0	1	1	0.0	1	0	0.0	1	68	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000516765	68	0			1	0		0.0
ENSG00000200217	0.0	0.0	RNU6-839P	snRNA	chr10	109239639	109239746	+	108	1	0	0	1	1	0.0	1	0	0.0	1	108	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000363347	108	0			1	0		0.0
ENSG00000305864	0.29239766081871343	0.0011550994152046783	ENSG00000305864	lncRNA	chr10	109247502	109254287	-	6786	1	0	0	1	1	0.0004385964912280702	1	0	0.0004385964912280702	1	498	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000813553	498	0			2	0	0.37970453924119846	0.0
ENSG00000232728	0.5847953216374269	0.0032581812865497078	PHB2P1	processed_pseudogene	chr10	109528119	109529008	+	890	1	0	0	1	1	0.000760233918128655	1	0	0.000760233918128655	1	890	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000434943	890	0			1	0	0.2333307607121255	0.0
ENSG00000237242	1.1695906432748537	0.0028746432748538013	BTF3P15	processed_pseudogene	chr10	109534655	109534990	+	336	1	0	0	1	1	0.0	1	0	0.0	1	336	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000455606	336	0			1	0	0.0	0.0
ENSG00000270333	2.046783625730994	0.005253076023391813	ENSG00000270333	processed_pseudogene	chr10	109661814	109662050	+	237	1	0	0	1	1	0.007485380116959065	1	0	0.007485380116959065	1	237	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000603216	237	0			1	0	1.4249517965525071	0.0
ENSG00000270294	8.187134502923977	0.020407391812865498	XIAPP1	processed_pseudogene	chr10	109680442	109681041	+	600	1	0	0	1	1	0.004152046783625732	1	0	0.004152046783625732	1	600	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000603162	600	0			1	0	0.20345798334739396	0.0
ENSG00000224907	0.0	0.0	RPL21P91	processed_pseudogene	chr10	109807651	109808129	+	479	1	0	0	1	1	0.0	1	0	0.0	1	479	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000429231	479	0			1	0		0.0
ENSG00000108039	100.0	29.426682923976635	XPNPEP1	protein_coding	chr10	109864766	109923553	-	58788	29	5	0	28	26	22.592631578947366	29	15	16.093625730994148	2	6691	76	25	1998	25	21	0.29861007323270067	313	421	3	3	2	0	ENST00000502935	2497	1998	78.0	421.0	21	21	0.7677600508801847	0.5172413793103449
ENSG00000272160	8.187134502923977	0.022359675438596488	RNU4-5P	snRNA	chr10	109869858	109869992	+	135	1	0	0	1	1	0.0	1	0	0.0	1	135	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000607255	135	0			1	0	0.0	0.0
ENSG00000203876	73.09941520467837	0.5891302251461988	ADD3-AS1	lncRNA	chr10	109929547	110008393	-	78847	13	0	0	12	10	1.0172514619883037	13	3	0.2946783625730993	6	10229	28	11	0	0	0	0.0	0	0	0	0	0	0	ENST00000767402	857	0			3	0	1.7267005130077346	0.23076923076923078
ENSG00000148700	100.0	45.84574099415203	ADD3	protein_coding	chr10	109996368	110135565	+	139198	20	3	0	17	19	30.987953216374265	20	13	18.760204678362566	2	6539	56	23	2118	14	14	0.3239027374216241	713	1950	1	1	3	0	ENST00000356080	4413	2118	345.0	1950.0	15	14	0.6759178179784904	0.65
ENSG00000226734	0.5847953216374269	0.000889953216374269	SNRPGP12	processed_pseudogene	chr10	110139214	110139426	-	213	1	0	0	1	1	0.0	1	0	0.0	1	213	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000449481	213	0			1	0	0.0	0.0
ENSG00000298785	12.573099415204677	0.05619905263157896	ENSG00000298785	lncRNA	chr10	110147925	110151649	-	3725	9	0	0	9	3	0.07809941520467836	9	0	0.026666666666666665	4	1571	16	5	0	0	0	0.0	0	0	0	0	0	0	ENST00000757993	449	0			3	0	1.3896927358663926	0.0
ENSG00000303571	14.035087719298245	0.043858947368421046	ENSG00000303571	lncRNA	chr10	110205045	110207824	-	2780	1	0	0	1	1	0.0014619883040935672	1	0	0.0014619883040935672	1	702	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000795696	702	0			2	0	0.03333386667520014	0.0
ENSG00000119950	100.0	30.297857280701795	MXI1	protein_coding	chr10	110207605	110287365	+	79761	38	26	11	37	30	27.960087719298244	38	22	5.4984210526315795	11	5907	78	22	990	16	9	0.16759776536312848	1273	2572	4	4	21	1	ENST00000332674	3470	885	204.0	2381.0	6	6	0.9228404325842345	0.5789473684210527
ENSG00000228417	24.561403508771928	0.07065071637426903	ENSG00000228417	lncRNA	chr10	110207850	110208591	-	742	1	0	0	1	1	0.004736842105263159	1	0	0.004736842105263159	1	470	3	3	0	0	0	0.0	0	0	0	0	0	0	ENST00000451656	470	0			3	0	0.06704591755545618	0.0
ENSG00000304270	17.543859649122805	0.0703876403508772	ENSG00000304270	lncRNA	chr10	110211369	110213356	+	1988	1	0	0	1	1	0.05271929824561404	1	0	0.05271929824561404	1	437	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000801719	437	0			2	0	0.7489851624917702	0.0
ENSG00000304249	19.5906432748538	0.05882787134502923	ENSG00000304249	lncRNA	chr10	110212851	110221964	-	9114	4	0	0	4	4	0.07529239766081872	4	0	0.03970760233918129	3	947	10	4	0	0	0	0.0	0	0	0	0	0	0	ENST00000801390	463	0			2	0	1.279876288897553	0.0
ENSG00000214067	3.216374269005848	0.00838482456140351	ENSG00000214067	processed_pseudogene	chr10	110257064	110257843	+	780	1	0	0	1	1	0.001023391812865497	1	0	0.001023391812865497	1	468	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000397433	468	0			2	0	0.12205285934977209	0.0
ENSG00000119953	100.0	13.975083187134501	SMNDC1	protein_coding	chr10	110290730	110304938	-	14209	6	2	2	5	5	10.778099415204675	6	4	5.193508771929822	3	5404	17	8	714	8	7	0.13212435233160622	478	3423	1	1	2	0	ENST00000369603	4310	714	173.0	3423.0	6	5	0.7712368699978132	0.6666666666666666
ENSG00000297246	12.280701754385964	0.06726181578947366	ENSG00000297246	lncRNA	chr10	110374804	110376598	-	1795	3	0	0	3	2	0.03845029239766082	3	0	0.022076023391812867	3	1284	8	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000746476	1008	0			3	0	0.5716511210165428	0.0
ENSG00000273143	5.263157894736842	0.028929725146198824	DUSP5-DT	lncRNA	chr10	110399983	110496683	-	96701	84	0	0	68	32	0.3040058479532164	84	0	0.06681286549707603	13	10431	124	21	0	0	0	0.0	0	0	0	0	0	0	ENST00000770940	1127	0			5	0	10.508425034005578	0.0
ENSG00000300386	1.461988304093567	0.006854055555555556	ENSG00000300386	lncRNA	chr10	110414615	110416257	+	1643	1	0	0	1	1	0.004473684210526316	1	0	0.004473684210526316	1	521	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000771264	521	0			2	0	0.6527061495584422	0.0
ENSG00000300364	4.970760233918129	0.03613860233918129	ENSG00000300364	lncRNA	chr10	110422819	110482244	+	59426	9	0	0	9	7	0.10804093567251462	9	0	0.04909356725146199	5	2640	20	9	0	0	0	0.0	0	0	0	0	0	0	ENST00000771180	1141	0			3	0	2.9896268444055782	0.0
ENSG00000237642	1.461988304093567	0.008398283625730996	HMGB3P5	processed_pseudogene	chr10	110450629	110451240	+	612	1	0	0	1	1	0.003450292397660819	1	0	0.003450292397660819	1	612	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000428894	612	0			1	0	0.41083304058577824	0.0
ENSG00000138166	99.70760233918129	29.25631195614033	DUSP5	protein_coding	chr10	110497907	110511533	+	13627	2	1	0	2	2	12.606578947368426	2	1	12.602690058479537	1	2535	7	5	1152	4	4	0.4544378698224852	215	1110	1	1	0	0	ENST00000369583	2477	1152	215.0	1110.0	4	4	0.4309011664309435	0.5
ENSG00000295217	7.309941520467836	0.036091687134502934	ENSG00000295217	lncRNA	chr10	110545410	110567389	-	21980	6	0	0	5	6	0.025058479532163738	6	0	0.009181286549707601	4	1834	11	5	0	0	0	0.0	0	0	0	0	0	0	ENST00000728672	497	0			3	0	0.6943005861371421	0.0
ENSG00000233518	1.461988304093567	0.0042306900584795325	RPL7P35	processed_pseudogene	chr10	110550115	110550854	-	740	1	0	0	1	1	0.0007894736842105264	1	0	0.0007894736842105264	1	740	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000446943	740	0			1	0	0.18660636286229282	0.0
ENSG00000108055	100.0	33.49675581871348	SMC3	protein_coding	chr10	110567684	110606048	+	38365	13	1	0	12	10	14.249152046783617	13	3	13.556081871345022	1	15505	54	24	3651	29	29	0.23547242824895195	122	1749	1	1	0	0	ENST00000361804	5522	3651	122.0	1749.0	29	29	0.4253890174887655	0.23076923076923078
ENSG00000223302	0.0	0.0	Y_RNA	misc_RNA	chr10	110642678	110642785	-	108	1	0	0	1	1	0.0	1	0	0.0	1	108	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000411370	108	0			1	0		0.0
ENSG00000289954	5.263157894736842	0.019757640350877192	ENSG00000289954	lncRNA	chr10	110643175	110643591	+	417	1	0	0	1	1	0.003888888888888889	1	0	0.003888888888888889	1	417	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000702063	417	0			1	0	0.196829622354991	0.0
ENSG00000203867	93.85964912280701	2.4559572514619887	RBM20	protein_coding	chr10	110644336	110839471	+	195136	5	2	0	4	5	1.206432748538012	5	2	0.8354678362573104	2	8225	21	16	3681	14	14	0.44753799392097265	119	3496	1	1	0	0	ENST00000369519	7293	3681	119.0	3493.0	14	14	0.49122709600089476	0.4
ENSG00000252036	0.5847953216374269	0.0007290380116959064	RN7SKP288	misc_RNA	chr10	110756456	110756723	+	268	1	0	0	1	1	0.0	1	0	0.0	1	268	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000516227	268	0			1	0	0.0	0.0
ENSG00000199364	0.0	0.0	RNA5SP327	rRNA_pseudogene	chr10	110761142	110761242	+	101	1	0	0	1	1	0.0	1	0	0.0	1	101	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000362494	101	0			1	0		0.0
ENSG00000308111	77.48538011695906	0.7286286345029239	ENSG00000308111	lncRNA	chr10	110838831	110867894	-	29064	3	0	0	3	3	0.024883040935672517	3	0	0.018099415204678365	2	2086	7	5	0	0	0	0.0	0	0	0	0	0	0	ENST00000831794	611	0			3	0	0.0341505120130887	0.0
ENSG00000308095	4.970760233918129	0.017474017543859653	ENSG00000308095	lncRNA	chr10	110842029	110866485	+	24457	8	0	0	8	6	0.04108187134502924	8	0	0.016608187134502923	4	2456	15	7	0	0	0	0.0	0	0	0	0	0	0	ENST00000831041	672	0			3	0	2.351026101577044	0.0
ENSG00000203497	92.69005847953217	2.0119754502923968	PDCD4-AS1	lncRNA	chr10	110868890	110872366	-	3477	5	0	0	5	4	1.9628947368421048	5	3	0.9708771929824563	3	2529	9	3	0	0	0	0.0	0	0	0	0	0	0	ENST00000420367	1889	0			2	0	0.9756057095810194	0.6
ENSG00000232470	40.058479532163744	0.21722389181286558	ENSG00000232470	lncRNA	chr10	110869743	110871594	+	1852	1	0	0	1	1	0.042339181286549704	1	0	0.042339181286549704	1	401	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000416249	401	0			2	0	0.19491033391034232	0.0
ENSG00000150593	100.0	86.48355950292405	PDCD4	protein_coding	chr10	110871795	110900006	+	28212	11	3	0	11	11	76.5702046783626	11	10	34.18049707602341	5	4547	35	14	1417	14	12	0.31163404442489556	403	1921	2	2	3	0	ENST00000280154	3481	1407	153.0	1921.0	12	11	0.8853729554895775	0.9090909090909091
ENSG00000214413	100.0	13.476909201754392	BBIP1	protein_coding	chr10	110898730	110919201	-	20472	15	10	2	11	15	15.741578947368422	15	9	6.976549707602338	4	8442	32	8	433	8	6	0.05129116323146174	892	1757	2	2	7	0	ENST00000448814	2025	276	116.0	1633.0	4	3	1.1680407363224812	0.6
ENSG00000278601	89.18128654970761	1.6884935643274852	ENSG00000278601	lncRNA	chr10	110907483	110908182	+	700	1	0	0	1	1	0.5192105263157895	1	1	0.5192105263157895	1	700	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000619110	700	0			1	0	0.3074992628251961	1.0
ENSG00000270589	75.14619883040936	0.6727492397660817	ENSG00000270589	lncRNA	chr10	110910596	110912244	+	1649	1	0	0	1	1	0.23400584795321613	1	1	0.23400584795321613	1	1649	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000603915	1649	0			1	0	0.34783517263368613	1.0
ENSG00000108061	100.0	14.986644766081868	SHOC2	protein_coding	chr10	110919367	111017307	+	97941	20	12	1	16	14	15.76812865497077	20	8	10.612719298245622	3	15182	42	15	1766	12	8	0.11632196021604532	1184	6398	2	3	12	0	ENST00000369452	3884	1746	288.0	1850.0	9	8	1.0521453534854963	0.4
ENSG00000234118	100.0	4.00289885964912	RPL13AP6	processed_pseudogene	chr10	110936622	110937233	-	612	1	0	0	1	1	0.038099415204678355	1	0	0.038099415204678355	1	612	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000430133	612	0			1	0	0.009517955996524483	0.0
ENSG00000221214	0.0	0.0	MIR548E	miRNA	chr10	110988926	110989013	+	88	1	0	0	1	1	0.0	1	0	0.0	1	88	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000408287	88	0			1	0		0.0
ENSG00000300824	81.87134502923976	0.6695716666666663	ENSG00000300824	lncRNA	chr10	111019876	111022770	+	2895	2	0	0	1	2	0.3778947368421053	2	1	0.28111111111111114	2	473	3	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000774262	397	0			2	0	0.5643828071808675	0.5
ENSG00000150594	95.32163742690058	10.221665602339188	ADRA2A	protein_coding	chr10	111077029	111080907	+	3879	1	1	0	1	1	4.157485380116952	1	1	4.157485380116952	1	3879	1	1	1395	1	1	0.35962877030162416	968	1516	1	1	0	0	ENST00000280155	3879	1395	968.0	1516.0	1	1	0.40673267370099914	1.0
ENSG00000213247	0.0	0.0	ENSG00000213247	transcribed_processed_pseudogene	chr10	111104956	111105248	+	293	1	0	0	1	1	0.0160233918128655	1	0	0.0160233918128655	1	293	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000424331	293	0			1	0	inf	0.0
ENSG00000306921	5.847953216374268	0.020411002923976608	ENSG00000306921	lncRNA	chr10	111104985	111106004	+	1020	1	0	0	1	1	0.00868421052631579	1	0	0.00868421052631579	1	673	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000822033	673	0			2	0	0.4254671149017637	0.0
ENSG00000305773	6.140350877192982	0.020178880116959053	ENSG00000305773	lncRNA	chr10	111114274	111119263	+	4990	2	0	0	2	1	0.009210526315789475	2	0	0.00713450292397661	2	1575	4	3	0	0	0	0.0	0	0	0	0	0	0	ENST00000812873	1447	0			2	0	0.4564438790658466	0.0
ENSG00000305440	0.0	0.0	ENSG00000305440	lncRNA	chr10	111142500	111144512	+	2013	1	0	0	1	1	0.0	1	0	0.0	1	359	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000810908	359	0			2	0		0.0
ENSG00000237618	0.0	0.00014716374269005847	BTBD7P2	processed_pseudogene	chr10	111322778	111323397	+	620	1	0	0	1	1	0.0	1	0	0.0	1	620	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000441962	620	0			1	0	0.0	0.0
ENSG00000227851	0.29239766081871343	0.0007440994152046783	ENSG00000227851	lncRNA	chr10	111349939	111352103	-	2165	1	0	0	1	1	0.0	1	0	0.0	1	427	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000421597	427	0			2	0	0.0	0.0
ENSG00000304475	4.678362573099415	0.014983576023391813	ENSG00000304475	lncRNA	chr10	111439235	111478387	+	39153	1	0	0	1	1	0.004502923976608187	1	0	0.004502923976608187	1	767	3	3	0	0	0	0.0	0	0	0	0	0	0	ENST00000803672	767	0			3	0	0.30052398503390554	0.0
ENSG00000307876	5.847953216374268	0.02277876023391813	ENSG00000307876	lncRNA	chr10	111479942	111556010	+	76069	1	0	0	1	1	0.012309941520467839	1	0	0.012309941520467839	1	511	3	3	0	0	0	0.0	0	0	0	0	0	0	ENST00000829553	511	0			3	0	0.540413147776938	0.0
ENSG00000230809	2.923976608187134	0.008859266081871346	RPS6P15	processed_pseudogene	chr10	111498191	111498941	-	751	1	0	0	1	1	0.0038304093567251463	1	0	0.0038304093567251463	1	751	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000431996	751	0			1	0	0.43236192719883265	0.0
ENSG00000307856	19.005847953216374	0.07056495906432747	ENSG00000307856	lncRNA	chr10	111500895	111635174	-	134280	1	0	0	1	1	0.02295321637426901	1	0	0.02295321637426901	1	898	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000829409	898	0			2	0	0.32527782455516924	0.0
ENSG00000287231	2.631578947368421	0.009016005847953213	ENSG00000287231	lncRNA	chr10	111787233	111989909	-	202677	1	0	0	1	1	0.003216374269005849	1	0	0.003216374269005849	1	2004	3	3	0	0	0	0.0	0	0	0	0	0	0	ENST00000656217	2004	0			3	0	0.3567404816774848	0.0
ENSG00000304395	2.046783625730994	0.006725529239766082	ENSG00000304395	lncRNA	chr10	112094131	112100010	-	5880	1	0	0	1	1	0.0007894736842105264	1	0	0.0007894736842105264	1	797	3	3	0	0	0	0.0	0	0	0	0	0	0	ENST00000803129	797	0			3	0	0.11738461852824905	0.0
ENSG00000295048	27.77777777777778	0.32886330994152047	ENSG00000295048	lncRNA	chr10	112140373	112156344	+	15972	1	0	0	1	1	0.004736842105263158	1	0	0.004736842105263158	1	692	3	3	0	0	0	0.0	0	0	0	0	0	0	ENST00000727646	692	0			3	0	0.014403680684553952	0.0
ENSG00000119927	100.0	53.201987146198825	GPAM	protein_coding	chr10	112149865	112215377	-	65513	4	2	0	4	4	49.89488304093567	4	4	31.35836257309941	2	9809	28	22	2493	21	20	0.2541543480477113	219	7058	1	2	2	0	ENST00000348367	6372	2484	200.0	3688.0	22	20	0.9378387108704183	1.0
ENSG00000295068	2.046783625730994	0.006736497076023391	ENSG00000295068	lncRNA	chr10	112191805	112192425	+	621	1	0	0	1	1	0.0	1	0	0.0	1	474	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000727731	474	0			2	0	0.0	0.0
ENSG00000288938	37.42690058479532	0.36688591812865495	ENSG00000288938	lncRNA	chr10	112216249	112308283	-	92035	8	0	0	8	5	0.36959064327485375	8	1	0.1257602339181286	8	2079	18	6	0	0	0	0.0	0	0	0	0	0	0	ENST00000727514	1090	0			3	0	1.007372114906984	0.125
ENSG00000119913	8.771929824561402	0.06219917543859647	TECTB	protein_coding	chr10	112283400	112305038	+	21639	4	4	0	3	4	0.03201754385964911	4	0	0.023421052631578936	2	3935	17	11	1073	12	11	0.2726810673443456	184	2725	1	2	2	0	ENST00000646139	2900	987	184.0	1729.0	11	10	0.5147583329502027	0.0
ENSG00000283688	0.29239766081871343	0.0020360350877192982	MIR6715B	miRNA	chr10	112299612	112299688	-	77	1	0	0	1	1	0.0	1	0	0.0	1	77	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000637172	77	0			1	0	0.0	0.0
ENSG00000276857	0.29239766081871343	0.0019844883040935676	MIR6715A	miRNA	chr10	112299612	112299690	+	79	1	0	0	1	1	0.0	1	0	0.0	1	79	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000615929	79	0			1	0	0.0	0.0
ENSG00000243316	1.461988304093567	0.0034689502923976605	GUCY2GP	transcribed_unitary_pseudogene	chr10	112308181	112356574	-	48394	1	0	0	1	1	0.00029239766081871346	1	0	0.00029239766081871346	1	3222	21	21	0	0	0	0.0	0	0	0	0	0	0	ENST00000479705	3222	0			21	0	0.08428995407040403	0.0
ENSG00000293449	0.0	0.0	ENSG00000293449	lncRNA	chr10	112308219	112351795	-	43577	1	0	0	1	1	0.0013742690058479532	1	0	0.0013742690058479532	1	2166	17	17	0	0	0	0.0	0	0	0	0	0	0	ENST00000638284	2166	0			17	0	inf	0.0
ENSG00000306563	0.8771929824561403	0.0065990263157894745	ENSG00000306563	lncRNA	chr10	112367117	112368044	+	928	1	0	0	1	1	0.0015497076023391813	1	0	0.0015497076023391813	1	451	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000819391	451	0			2	0	0.23483882745416543	0.0
ENSG00000197142	100.0	42.79279123391811	ACSL5	protein_coding	chr10	112374116	112428379	+	54264	8	5	1	8	6	21.98356725146199	8	7	11.736432748538014	2	4137	33	23	2217	24	21	0.5358955765047135	603	1024	2	1	2	0	ENST00000354655	3253	2049	183.0	1021.0	21	20	0.5137212744850711	0.875
ENSG00000232934	89.47368421052632	1.5109485994152045	ENSG00000232934	lncRNA	chr10	112395813	112425589	-	29777	8	0	0	7	8	0.387280701754386	8	1	0.35520467836257313	1	3256	22	10	0	0	0	0.0	0	0	0	0	0	0	ENST00000631085	525	0			5	0	0.2563162650961645	0.125
ENSG00000023041	100.0	10.465536111111119	ZDHHC6	protein_coding	chr10	112424428	112447572	-	23145	26	10	6	19	11	13.073596491228074	26	14	6.691988304093568	4	9250	48	12	1362	19	14	0.14724324324324325	1263	2581	1	4	10	2	ENST00000369405	2170	1239	424.0	507.0	11	10	1.2492046611303564	0.5384615384615384
ENSG00000151532	100.0	4.759230277777775	VTI1A	protein_coding	chr10	112446998	112818744	+	371747	10	3	0	10	10	5.081140350877192	10	4	2.925526315789473	3	8408	28	13	721	10	10	0.08575166508087535	340	4377	1	2	0	0	ENST00000393077	4174	651	159.0	3364.0	8	8	1.067639104290143	0.4
ENSG00000234017	44.73684210526316	0.23686878070175443	ENSG00000234017	processed_pseudogene	chr10	112548632	112548872	-	241	1	0	0	1	1	0.0	1	0	0.0	1	241	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000430685	241	0			1	0	0.0	0.0
ENSG00000264763	0.0	0.0	MIR4295	miRNA	chr10	112634170	112634254	+	85	1	0	0	1	1	0.0	1	0	0.0	1	85	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000585286	85	0			1	0		0.0
ENSG00000233340	0.29239766081871343	0.0011092309941520468	ENSG00000233340	lncRNA	chr10	112671812	112677819	-	6008	1	0	0	1	1	0.0	1	0	0.0	1	358	3	3	0	0	0	0.0	0	0	0	0	0	0	ENST00000443652	358	0			3	0	0.0	0.0
ENSG00000301668	0.5847953216374269	0.00175796783625731	ENSG00000301668	lncRNA	chr10	112720983	112732275	-	11293	1	0	0	1	1	0.0	1	0	0.0	1	377	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000780735	377	0			2	0	0.0	0.0
ENSG00000285676	84.21052631578947	0.35110078362573083	ENSG00000285676	lncRNA	chr10	112794078	112821878	-	27801	22	0	0	12	15	0.048771929824561404	22	0	0.011461988304093567	12	5433	31	9	0	0	0	0.0	0	0	0	0	0	0	ENST00000780516	991	0			4	0	0.13891148097394077	0.0
ENSG00000260917	97.953216374269	3.1404514093567255	ENSG00000260917	lncRNA	chr10	112823490	112827726	+	4237	1	0	0	1	1	1.2944444444444434	1	1	1.2944444444444434	1	4237	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000564352	4237	0			1	0	0.4121841976563462	1.0
ENSG00000279315	5.555555555555555	0.016643339181286545	ENSG00000279315	TEC	chr10	112831169	112832454	+	1286	1	0	0	1	1	0.006169590643274854	1	0	0.006169590643274854	1	1286	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000624062	1286	0			1	0	0.37069428052105224	0.0
ENSG00000301706	3.8011695906432745	0.009443619883040938	ENSG00000301706	lncRNA	chr10	112835050	112840053	-	5004	1	0	0	1	1	0.0	1	0	0.0	1	415	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000781030	415	0			2	0	0.0	0.0
ENSG00000301722	7.894736842105263	0.07282049415204679	ENSG00000301722	lncRNA	chr10	112844832	112845286	-	455	1	0	0	1	1	0.03517543859649123	1	0	0.03517543859649123	1	339	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000781076	339	0			2	0	0.4830431186452274	0.0
ENSG00000301691	93.85964912280701	0.6466999824561406	ENSG00000301691	lncRNA	chr10	112849178	112855364	+	6187	1	0	0	1	1	0.2781578947368418	1	1	0.2781578947368418	1	1975	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000780933	1975	0			2	0	0.43011891492622173	1.0
ENSG00000225292	41.52046783625731	0.1130975087719299	LINC02935	lncRNA	chr10	112888727	112949401	+	60675	8	0	0	6	5	0.08576023391812865	8	0	0.016812865497076022	8	3124	16	9	0	0	0	0.0	0	0	0	0	0	0	ENST00000785200	2153	0			6	0	0.7582857911669033	0.0
ENSG00000148737	100.0	13.128901450292393	TCF7L2	protein_coding	chr10	112950247	113167678	+	217432	31	20	1	25	24	10.99280701754386	31	15	4.791578947368421	5	6736	66	26	2219	31	21	0.3294239904988123	1607	2178	8	7	0	6	ENST00000355995	4076	1857	510.0	1709.0	15	15	0.8372983116039036	0.4838709677419355
ENSG00000233547	99.41520467836257	2.480142415204679	ENSG00000233547	lncRNA	chr10	112950629	112951875	-	1247	4	0	0	4	3	0.8161403508771928	4	3	0.3493859649122806	3	632	8	4	0	0	0	0.0	0	0	0	0	0	0	ENST00000369391	460	0			2	0	0.3290699541581926	0.75
ENSG00000227560	36.25730994152047	0.2537796842105262	RPS15AP30	processed_pseudogene	chr10	112987476	112987865	+	390	1	0	0	1	1	0.2545029239766082	1	1	0.2545029239766082	1	390	1	1	0	0	0	0.0	0	0	0	0	0	0	ENST00000420976	390	0			1	0	1.002849872590597	1.0
ENSG00000310404	2.631578947368421	0.026877880116959064	ENSG00000310404	lncRNA	chr10	113090344	113092525	-	2182	1	0	0	1	1	0.027046783625730993	1	0	0.027046783625730993	1	401	2	2	0	0	0	0.0	0	0	0	0	0	0	ENST00000849562	401	0			2	0	1.0062841082718186	0.0
ENSG00000310382	1.1695906432748537	0.0038049649122807025	ENSG00000310382	lncRNA	chr10	113177432	113212627	+	35196	2	0	0	2	2	0.0014327485380116961	2	0	0.0011403508771929826	2	1010	6	4	0	0	0	0.0	0	0	0	0	0	0	ENST00000849450	948	0			4	0	0.3765471091172045	0.0
